"","Studentnummer","hbo_vooropleiding"
"5451",5359264,"nee"
"5452",5309564,"nee"
"5453",5923286,"ja"
"5454",5848317,"nee"
"5455",5254227,"nee"
"5456",5132950,"nee"
"5457",5614932,"nee"
"5458",5654335,"nee"
"5459",5163456,"nee"
"5460",5767372,"nee"
"5461",5191521,"nee"
"5462",5265334,"nee"
"5463",5033023,"ja"
"5464",5516609,"nee"
"5465",5341336,"nee"
"5466",5169740,"nee"
"5467",5445549,"nee"
"5468",5549210,"ja"
"5469",5416426,"ja"
"5470",5885727,"ja"
"5471",5146354,"nee"
"5472",5519305,"nee"
"5473",5852278,"nee"
"5474",5479420,"ja"
"5475",5700364,"nee"
"5476",5555003,"ja"
"5477",5292486,"ja"
"5478",5318733,"nee"
"5479",5745723,"ja"
"5480",5169401,"nee"
"5481",5975289,"nee"
"5482",5143207,"nee"
"5483",5005950,"nee"
"5484",5735102,"nee"
"5485",5285170,"nee"
"5486",5687159,"nee"
"5487",5155117,"nee"
"5488",5717343,"ja"
"5489",5741613,"nee"
"5490",5735564,"ja"
"5491",5172389,"nee"
"5492",5390834,"nee"
"5493",5472763,"ja"
"5494",5815469,"nee"
"5495",5741593,"nee"
"5496",5041371,"nee"
"5497",5522287,"nee"
"5498",5904111,"nee"
"5499",5548623,"nee"
"5500",5900814,"ja"
"5501",5922884,"nee"
"5502",5811240,"nee"
"5503",5443278,"nee"
"5504",5293229,"ja"
"5505",5439328,"nee"
"5506",5693986,"ja"
"5507",5395768,"ja"
"5508",5534324,"ja"
"5509",5454605,"ja"
"5510",5509984,"nee"
"5511",5904849,"nee"
"5512",5621057,"nee"
"5513",5812540,"nee"
"5514",5513789,"ja"
"5515",5872574,"ja"
"5516",5139191,"nee"
"5517",5240159,"nee"
"5518",5061480,"nee"
"5519",5962215,"nee"
"5520",5977119,"nee"
"5521",5853001,"ja"
"5522",5789871,"nee"
"5523",5591466,"nee"
"5524",5971077,"nee"
"5525",5117564,"ja"
"5526",5634870,"nee"
"5527",5365768,"nee"
"5528",5172786,"nee"
"5529",5574435,"ja"
"5530",5923007,"nee"
"5531",5167899,"nee"
"5532",5891023,"ja"
"5533",5864728,"nee"
"5534",5085431,"nee"
"5535",5642567,"ja"
"5536",5273332,"nee"
"5537",5914872,"nee"
"5538",5844736,"nee"
"5539",5967526,"nee"
"5540",5431413,"nee"
"5541",5950797,"nee"
"5542",5833157,"nee"
"5543",5887259,"nee"
"5544",5926755,"nee"
"5545",5129115,"ja"
"5546",5193000,"nee"
"5547",5214778,"nee"
"5548",5150518,"nee"
"5549",5621004,"nee"
"5550",5828724,"nee"
"5551",5939174,"nee"
"5552",5927590,"ja"
"5553",5560591,"nee"
"5554",5008207,"nee"
"5555",5172092,"nee"
"5556",5253816,"ja"
"5557",5776126,"nee"
"5558",5169229,"nee"
"5559",5129199,"nee"
"5560",5626045,"ja"
"5561",5690606,"nee"
"5562",5401313,"nee"
"5563",5671860,"nee"
"5564",5159218,"nee"
"5565",5740331,"nee"
"5566",5440866,"nee"
"5567",5283755,"nee"
"5568",5062590,"nee"
"5569",5433327,"ja"
"5570",5666913,"nee"
"5571",5682833,"nee"
"5572",5588320,"nee"
"5573",5526443,"ja"
"5574",5553998,"ja"
"5575",5465077,"ja"
"5576",5668590,"nee"
"5577",5817616,"nee"
"5578",5107977,"nee"
"5579",5037457,"nee"
"5580",5681907,"ja"
"5581",5465995,"nee"
"5582",5827547,"nee"
"5583",5003315,"ja"
"5584",5482241,"nee"
"5585",5045381,"nee"
"5586",5056545,"nee"
"5587",5033958,"nee"
"5588",5976458,"nee"
"5589",5835854,"nee"
"5590",5788957,"ja"
"5591",5512428,"nee"
"5592",5852034,"nee"
"5593",5436076,"nee"
"5594",5491312,"nee"
"5595",5252747,"nee"
"5596",5185750,"nee"
"5597",5788389,"nee"
"5598",5011185,"nee"
"5599",5879508,"nee"
"5600",5207068,"ja"
"5601",5033264,"nee"
"5602",5496194,"nee"
"5603",5345380,"nee"
"5604",5024533,"nee"
"5605",5344251,"nee"
"5606",5924732,"nee"
"5607",5286692,"nee"
"5608",5051829,"nee"
"5609",5883703,"nee"
"5610",5355159,"nee"
"5611",5962435,"nee"
"5612",5319386,"nee"
"5613",5934821,"nee"
"5614",5033631,"ja"
"5615",5322471,"nee"
"5616",5343934,"nee"
"5617",5392017,"nee"
"5618",5343926,"nee"
"5619",5495022,"nee"
"5620",5696185,"nee"
"5621",5800435,"nee"
"5622",5130942,"nee"
"5623",5271025,"nee"
"5624",5542592,"nee"
"5625",5589000,"nee"
"5626",5495934,"nee"
"5627",5772389,"nee"
"5628",5150861,"nee"
"5629",5826825,"nee"
"5630",5031703,"nee"
"5631",5745019,"nee"
"5632",5894006,"ja"
"5633",5599041,"nee"
"5634",5537979,"nee"
"5635",5639788,"nee"
"5636",5752914,"nee"
"5637",5008451,"nee"
"5638",5955867,"nee"
"5639",5379791,"nee"
"5640",5252942,"nee"
"5641",5857852,"nee"
"5642",5420855,"ja"
"5643",5535731,"nee"
"5644",5849789,"ja"
"5645",5577787,"nee"
"5646",5746389,"nee"
"5647",5155053,"nee"
"5648",5136889,"nee"
"5649",5118978,"nee"
"5650",5856889,"nee"
"5651",5133824,"nee"
"5652",5185456,"ja"
"5653",5959362,"nee"
"5654",5055175,"nee"
"5655",5054617,"nee"
"5656",5194926,"nee"
"5657",5732438,"nee"
"5658",5550097,"nee"
"5659",5519759,"nee"
"5660",5781665,"nee"
"5661",5962697,"nee"
"5662",5821650,"nee"
"5663",5171971,"nee"
"5664",5004148,"nee"
"5665",5929245,"ja"
"5666",5271526,"nee"
"5667",5193533,"nee"
"5668",5942996,"ja"
"5669",5820762,"nee"
"5670",5995004,"nee"
"5671",5935933,"nee"
"5672",5168549,"nee"
"5673",5736153,"nee"
"5674",5925150,"nee"
"5675",5534647,"nee"
"5676",5795321,"nee"
"5677",5577395,"nee"
"5678",5982717,"nee"
"5679",5035421,"nee"
"5680",5791054,"nee"
"5681",5011231,"ja"
"5682",5888126,"ja"
"5683",5884418,"nee"
"5684",5271737,"nee"
"5685",5419750,"nee"
"5686",5804129,"ja"
"5687",5607357,"nee"
"5688",5729074,"nee"
"5689",5548928,"nee"
"5690",5867540,"ja"
"5691",5779626,"nee"
"5692",5006391,"nee"
"5693",5747535,"nee"
"5694",5109989,"nee"
"5695",5748237,"nee"
"5696",5819098,"nee"
"5697",5657502,"nee"
"5698",5619858,"nee"
"5699",5500813,"ja"
"5700",5549761,"nee"
"5701",5043477,"nee"
"5702",5436991,"nee"
"5703",5033201,"nee"
"5704",5477645,"nee"
"5705",5765567,"nee"
"5706",5612540,"nee"
"5707",5321219,"nee"
"5708",5840706,"nee"
"5709",5525027,"nee"
"5710",5505074,"nee"
"5711",5244908,"nee"
"5712",5061366,"nee"
"5713",5435518,"nee"
"5714",5853630,"nee"
"5715",5794360,"ja"
"5716",5100967,"nee"
"5717",5423661,"nee"
"5718",5260423,"nee"
"5719",5897132,"nee"
"5720",5557762,"nee"
"5721",5418759,"nee"
"5722",5997540,"nee"
"5723",5288476,"nee"
"5724",5525175,"nee"
"5725",5158492,"nee"
"5726",5670676,"ja"
"5727",5066204,"nee"
"5728",5884239,"nee"
"5729",5052769,"nee"
"5730",5675522,"nee"
"5731",5414365,"nee"
"5732",5839128,"nee"
"5733",5979169,"nee"
"5734",5667789,"nee"
"5735",5101313,"nee"
"5736",5127189,"ja"
"5737",5665288,"nee"
"5738",5162430,"nee"
"5739",5750245,"nee"
"5740",5659131,"ja"
"5741",5714936,"nee"
"5742",5609338,"nee"
"5743",5317469,"ja"
"5744",5491458,"nee"
"5745",5490717,"nee"
"5746",5507008,"nee"
"5747",5810181,"nee"
"5748",5290645,"nee"
"5749",5258759,"ja"
"5750",5231097,"ja"
"5751",5307618,"nee"
"5752",5414864,"nee"
"5753",5247174,"nee"
"5754",5036713,"ja"
"5755",5103269,"ja"
"5756",5314629,"nee"
"5757",5536446,"nee"
"5758",5598889,"nee"
"5759",5852381,"nee"
"5760",5876346,"nee"
"5761",5710323,"nee"
"5762",5735532,"nee"
"5763",5494699,"nee"
"5764",5510333,"nee"
"5765",5271037,"nee"
"5766",5419490,"nee"
"5767",5460066,"nee"
"5768",5270916,"ja"
"5769",5483835,"nee"
"5770",5810972,"nee"
"5771",5612563,"nee"
"5772",5798553,"nee"
"5773",5995933,"nee"
"5774",5784687,"nee"
"5775",5325270,"nee"
"5776",5239984,"nee"
"5777",5222255,"nee"
"5778",5365754,"nee"
"5779",5923963,"nee"
"5780",5128782,"nee"
"5781",5126925,"nee"
"5782",5662998,"nee"
"5783",5551029,"nee"
"5784",5591776,"nee"
"5785",5394971,"nee"
"5786",5575711,"ja"
"5787",5513382,"nee"
"5788",5116185,"nee"
"5789",5884914,"nee"
"5790",5162629,"nee"
"5791",5796807,"nee"
"5792",5577196,"nee"
"5793",5936414,"ja"
"5794",5031771,"nee"
"5795",5839536,"nee"
"5796",5133748,"nee"
"5797",5166625,"nee"
"5798",5501408,"nee"
"5799",5258938,"ja"
"5800",5707769,"ja"
"5801",5172015,"nee"
"5802",5214285,"nee"
"5803",5968004,"nee"
"5804",5250171,"nee"
"5805",5295644,"nee"
"5806",5746334,"nee"
"5807",5244616,"nee"
"5808",5515594,"nee"
"5809",5369975,"nee"
"5810",5702756,"nee"
"5811",5189545,"nee"
"5812",5517944,"nee"
"5813",5173305,"nee"
"5814",5857918,"nee"
"5815",5264594,"nee"
"5816",5401117,"nee"
"5817",5681962,"nee"
"5818",5739208,"nee"
"5819",5217275,"nee"
"5820",5296862,"nee"
"5821",5023009,"ja"
"5822",5979796,"ja"
"5823",5832999,"ja"
"5824",5160117,"ja"
"5825",5014557,"nee"
"5826",5331888,"nee"
"5827",5706904,"nee"
"5828",5303316,"nee"
"5829",5626410,"nee"
"5830",5744867,"nee"
"5831",5572242,"nee"
"5832",5714092,"ja"
"5833",5200005,"nee"
"5834",5309565,"nee"
"5835",5524031,"nee"
"5836",5546580,"nee"
"5837",5719361,"nee"
"5838",5945998,"nee"
"5839",5594909,"nee"
"5840",5737189,"nee"
"5841",5329743,"ja"
"5842",5879169,"nee"
"5843",5125890,"ja"
"5844",5631282,"ja"
"5845",5755065,"nee"
"5846",5069350,"nee"
"5847",5059269,"nee"
"5848",5999559,"nee"
"5849",5420340,"nee"
"5850",5410690,"nee"
"5851",5622430,"nee"
"5852",5807157,"nee"
"5853",5961592,"nee"
"5854",5729764,"nee"
"5855",5481631,"nee"
"5856",5191121,"nee"
"5857",5821579,"nee"
"5858",5739890,"nee"
"5859",5058608,"nee"
"5860",5557376,"nee"
"5861",5261371,"nee"
"5862",5567476,"nee"
"5863",5769431,"nee"
"5864",5870016,"nee"
"5865",5807262,"nee"
"5866",5890393,"nee"
"5867",5122440,"ja"
"5868",5975522,"nee"
"5869",5735139,"nee"
"5870",5828748,"nee"
"5871",5229906,"nee"
"5872",5846104,"nee"
"5873",5660713,"nee"
"5874",5662765,"ja"
"5875",5160272,"nee"
"5876",5527756,"nee"
"5877",5227294,"nee"
"5878",5237735,"ja"
"5879",5506771,"nee"
"5880",5029281,"ja"
"5881",5502772,"nee"
"5882",5748464,"nee"
"5883",5009560,"nee"
"5884",5578220,"nee"
"5885",5775098,"ja"
"5886",5020772,"nee"
"5887",5722439,"nee"
"5888",5918603,"nee"
"5889",5449030,"ja"
"5890",5148267,"nee"
"5891",5092663,"ja"
"5892",5925923,"ja"
"5893",5483624,"nee"
"5894",5823854,"nee"
"5895",5928709,"nee"
"5896",5651711,"nee"
"5897",5976980,"nee"
"5898",5899004,"nee"
"5899",5008519,"nee"
"5900",5189993,"nee"
"5901",5455942,"nee"
"5902",5842173,"nee"
"5903",5676374,"nee"
"5904",5115813,"nee"
"5905",5788805,"nee"
"5906",5417645,"ja"
"5907",5120684,"nee"
"5908",5747893,"nee"
"5909",5838568,"nee"
"5910",5506397,"nee"
"5911",5658623,"nee"
"5912",5903602,"nee"
"5913",5264275,"nee"
"5914",5180081,"nee"
"5915",5464035,"nee"
"5916",5538371,"nee"
"5917",5287403,"nee"
"5918",5448697,"nee"
"5919",5021370,"ja"
"5920",5199194,"nee"
"5921",5920929,"nee"
"5922",5021258,"nee"
"5923",5496658,"nee"
"5924",5226791,"nee"
"5925",5269974,"nee"
"5926",5194028,"nee"
"5927",5711243,"nee"
"5928",5351651,"nee"
"5929",5006693,"nee"
"5930",5176196,"nee"
"5931",5106182,"nee"
"5932",5787683,"nee"
"5933",5654874,"nee"
"5934",5623920,"nee"
"5935",5763176,"nee"
"5936",5975437,"nee"
"5937",5783482,"ja"
"5938",5853619,"ja"
"5939",5084513,"nee"
"5940",5594190,"nee"
"5941",5461912,"nee"
"5942",5186237,"ja"
"5943",5020927,"nee"
"5944",5409435,"nee"
"5945",5550169,"ja"
"5946",5205258,"nee"
"5947",5174294,"nee"
"5948",5050500,"nee"
"5949",5870218,"nee"
"5950",5802066,"nee"
"5951",5335467,"nee"
"5952",5086705,"nee"
"5953",5589728,"nee"
"5954",5732506,"nee"
"5955",5730219,"nee"
"5956",5247931,"nee"
"5957",5263250,"nee"
"5958",5206426,"nee"
"5959",5417033,"nee"
"5960",5276095,"nee"
"5961",5678013,"nee"
"5962",5209870,"nee"
"5963",5047971,"nee"
"5964",5562482,"nee"
"5965",5658651,"nee"
"5966",5875827,"nee"
"5967",5139252,"nee"
"5968",5471372,"nee"
"5969",5818090,"nee"
"5970",5486937,"nee"
"5971",5676809,"nee"
"5972",5062670,"nee"
"5973",5356030,"nee"
"5974",5758733,"nee"
"5975",5511190,"nee"
"5976",5377029,"nee"
"5977",5355741,"nee"
"5978",5315204,"nee"
"5979",5492267,"nee"
"5980",5480980,"nee"
"5981",5567902,"nee"
"5982",5728854,"nee"
"5983",5393592,"nee"
"5984",5285088,"nee"
"5985",5330297,"nee"
"5986",5958863,"ja"
"5987",5802440,"nee"
"5988",5735218,"ja"
"5989",5824001,"ja"
"5990",5525699,"nee"
"5991",5731393,"nee"
"5992",5473396,"nee"
"5993",5488986,"nee"
"5994",5511452,"nee"
"5995",5467201,"nee"
"5996",5902076,"nee"
"5997",5671954,"nee"
"5998",5205748,"nee"
"5999",5088337,"nee"
"6000",5403498,"nee"
"6001",5890181,"nee"
"6002",5407796,"nee"
"6003",5832674,"nee"
"6004",5177392,"nee"
"6005",5105013,"nee"
"6006",5277780,"nee"
"6007",5985492,"nee"
"6008",5492240,"nee"
"6009",5234633,"nee"
"6010",5341274,"nee"
"6011",5983984,"ja"
"6012",5424056,"nee"
"6013",5817982,"nee"
"6014",5611060,"nee"
"6015",5838662,"ja"
"6016",5491808,"nee"
"6017",5472760,"nee"
"6018",5039161,"nee"
"6019",5047345,"nee"
"6020",5979723,"ja"
"6021",5597592,"nee"
"6022",5435609,"nee"
"6023",5672894,"nee"
"6024",5575095,"nee"
"6025",5100406,"nee"
"6026",5561535,"nee"
"6027",5501789,"nee"
"6028",5645603,"nee"
"6029",5836003,"nee"
"6030",5085001,"nee"
"6031",5519111,"nee"
"6032",5299933,"ja"
"6033",5861048,"nee"
"6034",5852879,"nee"
"6035",5675517,"nee"
"6036",5394639,"nee"
"6037",5587271,"nee"
"6038",5792258,"nee"
"6039",5071052,"nee"
"6040",5357095,"ja"
"6041",5311640,"nee"
"6042",5088145,"nee"
"6043",5763960,"nee"
"6044",5599883,"nee"
"6045",5546269,"nee"
"6046",5044412,"nee"
"6047",5012486,"nee"
"6048",5139739,"nee"
"6049",5098604,"nee"
"6050",5323108,"nee"
"6051",5638744,"nee"
"6052",5338986,"nee"
"6053",5037661,"ja"
"6054",5853491,"nee"
"6055",5554473,"nee"
"6056",5936922,"nee"
"6057",5601038,"nee"
"6058",5022814,"nee"
"6059",5382510,"nee"
"6060",5968820,"nee"
"6061",5057106,"nee"
"6062",5357002,"nee"
"6063",5424027,"nee"
"6064",5341713,"nee"
"6065",5955333,"ja"
"6066",5955382,"nee"
"6067",5341446,"nee"
"6068",5336249,"nee"
"6069",5958362,"nee"
"6070",5166409,"nee"
"6071",5721073,"nee"
"6072",5151510,"nee"
"6073",5401879,"nee"
"6074",5055814,"ja"
"6075",5249790,"nee"
"6076",5326665,"nee"
"6077",5185239,"nee"
"6078",5901041,"nee"
"6079",5877213,"nee"
"6080",5973236,"nee"
"6081",5500287,"nee"
"6082",5916830,"nee"
"6083",5241356,"nee"
"6084",5075491,"nee"
"6085",5058718,"nee"
"6086",5123693,"nee"
"6087",5363926,"ja"
"6088",5406097,"nee"
"6089",5439200,"nee"
"6090",5488622,"nee"
"6091",5196215,"nee"
"6092",5350825,"ja"
"6093",5785046,"ja"
"6094",5037640,"nee"
"6095",5085113,"nee"
"6096",5035220,"nee"
"6097",5198380,"nee"
"6098",5333240,"nee"
"6099",5001905,"nee"
"6100",5384241,"nee"
"6101",5374374,"nee"
"6102",5000951,"nee"
"6103",5866302,"nee"
"6104",5839740,"nee"
"6105",5909847,"nee"
"6106",5862541,"nee"
"6107",5646657,"ja"
"6108",5217088,"nee"
"6109",5188326,"ja"
"6110",5123967,"nee"
"6111",5765712,"nee"
"6112",5765272,"nee"
"6113",5794908,"nee"
"6114",5100153,"nee"
"6115",5923238,"nee"
"6116",5658131,"ja"
"6117",5149533,"nee"
"6118",5412364,"ja"
"6119",5256456,"nee"
"6120",5379013,"nee"
"6121",5910377,"nee"
"6122",5377053,"nee"
"6123",5584956,"nee"
"6124",5692500,"nee"
"6125",5348835,"nee"
"6126",5708151,"ja"
"6127",5860897,"nee"
"6128",5933903,"nee"
"6129",5877942,"ja"
"6130",5427392,"nee"
"6131",5634072,"ja"
"6132",5133084,"nee"
"6133",5622966,"ja"
"6134",5329152,"nee"
"6135",5625790,"nee"
"6136",5561277,"ja"
"6137",5952510,"nee"
"6138",5842365,"nee"
"6139",5237743,"nee"
"6140",5598196,"nee"
"6141",5587604,"nee"
"6142",5937117,"nee"
"6143",5460952,"nee"
"6144",5230986,"ja"
"6145",5516699,"ja"
"6146",5101068,"ja"
"6147",5621099,"ja"
"6148",5181578,"nee"
"6149",5715358,"nee"
"6150",5177886,"nee"
"6151",5163507,"ja"
"6152",5835241,"nee"
"6153",5440025,"nee"
"6154",5684548,"nee"
"6155",5733732,"nee"
"6156",5889226,"ja"
"6157",5256261,"nee"
"6158",5739026,"nee"
"6159",5350120,"nee"
"6160",5097970,"nee"
"6161",5894793,"nee"
"6162",5408271,"ja"
"6163",5686096,"nee"
"6164",5201189,"nee"
"6165",5175075,"nee"
"6166",5740806,"nee"
"6167",5681533,"nee"
"6168",5292714,"nee"
"6169",5328273,"ja"
"6170",5624774,"nee"
"6171",5687058,"ja"
"6172",5070681,"nee"
"6173",5201929,"nee"
"6174",5151024,"ja"
"6175",5214001,"nee"
"6176",5372562,"ja"
"6177",5369795,"nee"
"6178",5055032,"nee"
"6179",5309796,"ja"
"6180",5765923,"ja"
"6181",5349117,"nee"
"6182",5436511,"nee"
"6183",5552600,"nee"
"6184",5761773,"nee"
"6185",5929638,"nee"
"6186",5031160,"nee"
"6187",5639458,"nee"
"6188",5305969,"nee"
"6189",5918614,"nee"
"6190",5203431,"nee"
"6191",5531935,"nee"
"6192",5668137,"nee"
"6193",5751967,"nee"
"6194",5582395,"nee"
"6195",5549157,"nee"
"6196",5144009,"nee"
"6197",5146932,"nee"
"6198",5236097,"nee"
"6199",5502757,"nee"
"6200",5555251,"nee"
"6201",5076400,"nee"
"6202",5707301,"nee"
"6203",5572570,"nee"
"6204",5967266,"nee"
"6205",5524009,"ja"
"6206",5169757,"nee"
"6207",5857739,"nee"
"6208",5503283,"nee"
"6209",5084077,"nee"
"6210",5964260,"nee"
"6211",5350677,"nee"
"6212",5057575,"nee"
"6213",5161816,"nee"
"6214",5435666,"nee"
"6215",5904945,"nee"
"6216",5169162,"nee"
"6217",5446209,"nee"
"6218",5196061,"ja"
"6219",5826542,"nee"
"6220",5949074,"nee"
"6221",5875066,"nee"
"6222",5239626,"nee"
"6223",5349572,"nee"
"6224",5848984,"ja"
"6225",5603251,"nee"
"6226",5654998,"nee"
"6227",5929876,"nee"
"6228",5101321,"nee"
"6229",5710796,"nee"
"6230",5619625,"nee"
"6231",5604776,"nee"
"6232",5270251,"nee"
"6233",5767312,"nee"
"6234",5843503,"nee"
"6235",5867697,"nee"
"6236",5095308,"nee"
"6237",5420879,"nee"
"6238",5925574,"nee"
"6239",5888928,"nee"
"6240",5735296,"nee"
"6241",5394862,"nee"
"6242",5479187,"nee"
"6243",5702940,"ja"
"6244",5563255,"nee"
"6245",5925227,"nee"
"6246",5692072,"nee"
"6247",5379137,"nee"
"6248",5152730,"nee"
"6249",5046315,"ja"
"6250",5214102,"nee"
"6251",5429180,"ja"
"6252",5680736,"nee"
"6253",5317113,"nee"
"6254",5970404,"ja"
"6255",5450586,"ja"
"6256",5741164,"nee"
"6257",5933982,"nee"
"6258",5910994,"nee"
"6259",5249358,"nee"
"6260",5152767,"nee"
"6261",5578912,"nee"
"6262",5682000,"nee"
"6263",5802326,"ja"
"6264",5846339,"nee"
"6265",5386701,"ja"
"6266",5769474,"nee"
"6267",5225413,"nee"
"6268",5115418,"nee"
"6269",5015911,"nee"
"6270",5473644,"nee"
"6271",5926044,"nee"
"6272",5365742,"nee"
"6273",5377509,"ja"
"6274",5451027,"nee"
"6275",5271401,"nee"
"6276",5635537,"ja"
"6277",5371542,"nee"
"6278",5793524,"nee"
"6279",5136500,"nee"
"6280",5648402,"ja"
"6281",5707524,"nee"
"6282",5581083,"nee"
"6283",5257550,"nee"
"6284",5493138,"nee"
"6285",5082188,"nee"
"6286",5949761,"nee"
"6287",5939074,"nee"
"6288",5413354,"nee"
"6289",5242634,"nee"
"6290",5986095,"nee"
"6291",5575686,"nee"
"6292",5076435,"nee"
"6293",5129351,"nee"
"6294",5912904,"nee"
"6295",5491649,"nee"
"6296",5237064,"nee"
"6297",5691027,"nee"
"6298",5522763,"nee"
"6299",5327585,"nee"
"6300",5742956,"nee"
"6301",5670444,"nee"
"6302",5833456,"nee"
"6303",5474126,"nee"
"6304",5003455,"nee"
"6305",5353349,"nee"
"6306",5937429,"nee"
"6307",5396526,"nee"
"6308",5041048,"nee"
"6309",5874667,"nee"
"6310",5246113,"nee"
"6311",5313686,"nee"
"6312",5149967,"nee"
"6313",5556307,"nee"
"6314",5713885,"nee"
"6315",5482279,"ja"
"6316",5534626,"nee"
"6317",5849749,"nee"
"6318",5116364,"nee"
"6319",5034008,"nee"
"6320",5385839,"nee"
"6321",5219138,"nee"
"6322",5553849,"nee"
"6323",5731045,"ja"
"6324",5818409,"nee"
"6325",5057923,"nee"
"6326",5758108,"nee"
"6327",5188715,"nee"
"6328",5686906,"nee"
"6329",5151460,"nee"
"6330",5171931,"nee"
"6331",5372590,"nee"
"6332",5194082,"nee"
"6333",5550208,"nee"
"6334",5163601,"nee"
"6335",5183031,"nee"
"6336",5702844,"nee"
"6337",5823356,"nee"
"6338",5707055,"nee"
"6339",5642056,"nee"
"6340",5873829,"nee"
"6341",5464720,"nee"
"6342",5195233,"nee"
"6343",5724866,"nee"
"6344",5818223,"nee"
"6345",5812544,"ja"
"6346",5767228,"nee"
"6347",5111998,"ja"
"6348",5658817,"nee"
"6349",5155521,"nee"
"6350",5380730,"ja"
"6351",5622725,"nee"
"6352",5167186,"nee"
"6353",5465932,"ja"
"6354",5973943,"nee"
"6355",5083523,"nee"
"6356",5433319,"nee"
"6357",5666483,"ja"
"6358",5578383,"nee"
"6359",5223036,"nee"
"6360",5489448,"nee"
"6361",5947451,"nee"
"6362",5999281,"nee"
"6363",5995715,"ja"
"6364",5839284,"nee"
"6365",5854275,"nee"
"6366",5445394,"nee"
"6367",5584904,"nee"
"6368",5810665,"nee"
"6369",5451249,"nee"
"6370",5088826,"nee"
"6371",5808947,"nee"
"6372",5378431,"nee"
"6373",5904546,"nee"
"6374",5006656,"nee"
"6375",5696440,"nee"
"6376",5876766,"nee"
"6377",5242390,"nee"
"6378",5472052,"nee"
"6379",5052924,"nee"
"6380",5883498,"nee"
"6381",5040141,"nee"
"6382",5518756,"nee"
"6383",5238753,"ja"
"6384",5413531,"ja"
"6385",5530782,"nee"
"6386",5721930,"nee"
"6387",5003988,"nee"
"6388",5568108,"nee"
"6389",5164819,"nee"
"6390",5284621,"ja"
"6391",5789441,"ja"
"6392",5619082,"nee"
"6393",5729148,"nee"
"6394",5905794,"nee"
"6395",5326561,"nee"
"6396",5951613,"nee"
"6397",5790188,"ja"
"6398",5119328,"ja"
"6399",5259019,"nee"
"6400",5110934,"nee"
"6401",5253460,"nee"
"6402",5572450,"ja"
"6403",5724657,"nee"
"6404",5497238,"nee"
"6405",5930923,"nee"
"6406",5095189,"nee"
"6407",5669597,"nee"
"6408",5792603,"ja"
"6409",5211032,"nee"
"6410",5816498,"nee"
"6411",5715214,"nee"
"6412",5259630,"nee"
"6413",5507772,"nee"
"6414",5717791,"nee"
"6415",5838728,"ja"
"6416",5114749,"nee"
"6417",5069648,"nee"
"6418",5432216,"nee"
"6419",5489426,"nee"
"6420",5099935,"nee"
"6421",5336750,"nee"
"6422",5615780,"ja"
"6423",5711026,"nee"
"6424",5650051,"nee"
"6425",5907797,"ja"
"6426",5487955,"nee"
"6427",5283582,"nee"
"6428",5279354,"nee"
"6429",5856818,"nee"
"6430",5378421,"nee"
"6431",5144926,"ja"
"6432",5304982,"nee"
"6433",5610155,"nee"
"6434",5309482,"nee"
"6435",5767915,"nee"
"6436",5735839,"nee"
"6437",5532533,"nee"
"6438",5730580,"ja"
"6439",5116538,"ja"
"6440",5470380,"nee"
"6441",5721441,"nee"
"6442",5971250,"nee"
"6443",5795709,"nee"
"6444",5304226,"nee"
"6445",5000222,"nee"
"6446",5909582,"nee"
"6447",5784224,"ja"
"6448",5434118,"nee"
"6449",5166962,"nee"
"6450",5505118,"nee"
"6451",5254874,"ja"
"6452",5708478,"nee"
"6453",5205593,"nee"
"6454",5947246,"nee"
"6455",5378968,"nee"
"6456",5295399,"nee"
"6457",5945627,"nee"
"6458",5189772,"nee"
"6459",5394113,"nee"
"6460",5711668,"nee"
"6461",5901707,"nee"
"6462",5495492,"nee"
"6463",5460899,"nee"
"6464",5836835,"ja"
"6465",5387147,"nee"
"6466",5867625,"nee"
"6467",5460161,"nee"
"6468",5125049,"nee"
"6469",5680334,"nee"
"6470",5334326,"nee"
"6471",5167195,"nee"
"6472",5594375,"nee"
"6473",5621626,"nee"
"6474",5957031,"nee"
"6475",5391112,"nee"
"6476",5237570,"ja"
"6477",5281004,"nee"
"6478",5909728,"nee"
"6479",5235445,"nee"
"6480",5452920,"ja"
"6481",5728617,"ja"
"6482",5612038,"nee"
"6483",5546964,"nee"
"6484",5294154,"nee"
"6485",5257648,"nee"
"6486",5432114,"nee"
"6487",5498715,"nee"
"6488",5479250,"nee"
"6489",5423605,"nee"
"6490",5351190,"nee"
"6491",5099944,"ja"
"6492",5233320,"nee"
"6493",5519613,"nee"
"6494",5049753,"nee"
"6495",5237357,"nee"
"6496",5582127,"nee"
"6497",5969604,"ja"
"6498",5252490,"nee"
"6499",5314602,"nee"
"6500",5712583,"nee"
"6501",5494922,"ja"
"6502",5979049,"nee"
"6503",5822700,"nee"
"6504",5116282,"nee"
"6505",5746536,"nee"
"6506",5996112,"nee"
"6507",5428147,"nee"
"6508",5170662,"nee"
"6509",5544733,"nee"
"6510",5439127,"nee"
"6511",5011979,"nee"
"6512",5729088,"nee"
"6513",5945297,"nee"
"6514",5801216,"nee"
"6515",5759104,"nee"
"6516",5410285,"nee"
"6517",5566466,"nee"
"6518",5309475,"nee"
"6519",5931519,"nee"
"6520",5985208,"nee"
"6521",5065777,"nee"
"6522",5127532,"nee"
"6523",5798223,"nee"
"6524",5148536,"ja"
"6525",5573950,"nee"
